,tweet
18422,ㅤㅤ مساء الخير  ٠ ٠.. ♡'⠀⠀⠀⠀ :$~ ⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀. . ⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀ ﴿تصميمي ♪﴾﴿شعر… 
18423,Cute 2jae ♡♡  눈썹으로 말해요 ㅇ v ㅇ^ 룸메짱 주아 
18424, 오빠 :) 응원 진짜 감사드려요
18425, 아빠 잘 자요 
18426,02:02  사랑해요~
18427,"THANKYOUFORBEINGWINNER 찬란한 나의 빛, WINNER 위너라서 고마워 Happy birthday to "
18428, 1주년 축하해요! 그동안 수고했어요 앞으로 도 많이 예쁜 사진을 찍어 주세요
18429,움. 우 
18430,  141023 아이더 팬싸 - 날름.. 미노의 버릇이지만 팬들은 정말 좋아함ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 
18431,Oke 굿나이트 ThankYouForBeingWinnner  
18432, 벌써 오빠들 데뷔한지 500일이라는 시간이 흘렀네요! 오빠들 데뷔해서 티브이에서 데뷔 무대 본 게 얼마 안 된 거 같은데.. 이럴 때 보면 시간이 참 빠른 거 같아요! 앞으로도 쭉 함께해요 500일 축하해요 
18433,사랑해요 방탄소년단  우리는 항상 너를 자랑스러워한다. 항상 안전하다. 당신의 멋진 무대 공연에 감사드립니다. 우리는 끝까지 지원할 것이다. 정말 감사합니다~   
18434, 방탄소년단 사랑해 잘 자요 오빠 
18435,  보고 싶으니까 꿈에 놀러 와주세요 잘 자요 오빠들 예쁜 꿈 꾸세요
18436, 저여 저여 저여 
18437, 당뇨나 지
18438, 2013.10.16 엠카 비긴즈 케이윌 kwill 예원 헉 스타일 입 벌어지게 하는 all Black 패션 느낌 완전 좋아~ 섹시미 터짐.. 
18439, 손.... 
18440,  아이콘택트 한 이는 살아있을지...... ㅜ.ㅜ  
18441,벡스코 AZT3   so_miracle1214 춘자 비어 자몽 크림 맥주 크림 생맥주 
18442, oppa good night~btw when is your selfie comingI have been waiting so longㅠㅠ잘자요 오빠~ 
18443,쫑오빠뿅~ 난 빠져 나 봐.. 오빠한테.. 정말 내 스타일이야..
18444, 사랑에 빠져서 그래서 난 보내써
18445,  BTS500Days  상단에 도달! 500일. 물론 큰 기대가 있다~ 
18446, 이제 사라지면 자는 거겠네요ㅎ 볼 거리가 사라진ㄷ..... 바레타 둘이 노는 거 귀여운데
18447, 우린 이러켛 굉장한 인연이에요
18448, 잘 자요 ~ 찬희 오빠  
18449, 잘 자요 ~ 영민 오빠 
18450, 2014 10 24 푸른 밤 심야 포차 with 레드벨벳 가수로도 인생으로도 아직은 아기 같고 소녀 같은 네 분과 함께했습니다  
18451, 렌군♡오모테산도 즐거웠어? 너무 귀여워 내일은 시즈오카 이벤트 조심히 잘 다녀오세요~(人･_･)♡잘 자요~ 
18452, 민화가 이쁠 땐 반모 하는 걸로 하지 뭐 ㅋㅋㅋㅋ 맨날 하게 생겼네 
18453,BTS500Days 축하해 우리 방탄소년단들!! 사랑해요!!  뷔 정국 지민 제이홉 랩몬스터 슈거 진 
18454,새삼스럽지만 너무 잘생겼다 안 꾸몄는데 어떻게 저래.. 왜 저렇게 남자다워 
18455, 오빠~ 오랜만에 4컷 셀카 보고 싶어요*_* 리퀘스트 합니다^~^! 굿밤 오야츄미~
18456, 우쭈쭈쭈 오고 오고 옷도 잘 입네  강승윤 winner seungyoon  귀엽다
18457,우리 아빠가 주는 케이크도 정말 초주검 정도로 맛있는데 
18458," 이 오 정국 당신이 피곤 오늘? 하지만 호르몬의 전쟁에 대한 평가는 우리가 팬을 약속합니다, 계속된다. 호르몬 전쟁 방탄 소년단 정국 "
18459,사랑해 바보 이민호 
18460, 건우 오빠~~~~나의 왕자님ヽ(・∀・) ノ 니가타 마이 걸리나
18461, 영원히 사랑해요.
18462,cause you're so amazing oh baby~       사랑해 
18463, 난 딱 한 살 오빠........ 근데 오빠가 절대 안 나옴 너무 귀여워서...
18464,sleepy 굿밤
18465, 이리 와봐요 귀요미 Love love lovely - boys gd g dragon giyongchy 
18466,주소-(   )-클릭 온라인 카지노 사이트   콤 블루 카지노 바카라 사이트 주소 블루 카지노  リあ2ノ E 
18467, 잘 자 
18468, 존대ㅁ말을 쓰셔서 그런 지 막 착해 보이시고 제 스타일이셔 (?  왜 다들 요섭 님의 참함을 몰라본 거지!!!  오늘부터 딱 딱 알고 계십시오 ㅎ_ㅎ 요섭 님은 참하시다 
18469,  지민 오빠 수고했어요 &lt;3 기대됩니다 ^^ 잘 자요
18470, 영재야 귀 막고 좋은 소리만 골라듣고 밥 잘 챙겨 먹어. 그리고 정신 바로 차리고 있어... 무슨 일이 생기든 흔들리면 안 돼. 나는 너만 믿어. 팬들 다 네 편이니까. 잘 자고 사랑해
18471, 500일 정말 축하합니다 저도 방탄 덕에 하루하루 정말 행복해요 우리 오래가요 사랑합니다
18472, 아프지 마 제발요~ 주심 하세요. 저 오빠가 너무 걱정해요. 사랑해요 그리고 잘 자요~ 뿅뿅뿅 
18473, happy BTS500Days !! 사랑해! 
18474, 방탄소년단 덕분에 항상 행복합니다 오백일 너무 축하하고 오 천일까지 쭉쭉! 감사합니다 방탄소년단
18475, 그...프사를... 보고 싶다고 하셔서...... 이거 올리고 자러 갈게요... 안녕..... 
18476, 아리 오늘 생일!!? 축하한대이!!!! 고마 셰리 마
18477,손.... 
18478, 잘다녀오ㅛㅔ여 
18479,틴탑 사랑해         
18480,Selamat 500 hari pangeran2kuu thnks for all yaa!! 오빠 정말 사랑한다!! come to Indonesia soon okay? 방탄 오빠 파이팅!! 
18481, 141012 인기가요 매드타운 MADTOWN 좋다 JOTA 소문난 브이 머신 아닐까요? 여기저기 다 봐주면서! 친절하고 다정해   angcad
18482,just love them!! 사. 랑. 해. 친. 구 
18483,내가 좋아하는 솜사탕 CottonCandy 꽃 Flower  
18484,이쁘이쁘 
18485,빅스(VIXX) VIXX TV 2 ep.3:   VIXX N Ravi HongBin Ken Hyuk  !!! You're the best!!! 사랑해 빅스  파이팅
18486,Goodnight  사랑해 BTS500Days
18487, 141024 Photo_3  매드타운 이건 가을 남자이시다..  Oh god! 
18488, 예쁜~ 
18489, 꺄ᅮ언니ᄏᄏ정말 감사해요 ᄏᄏ제 광대가 터지겠네요ㅋㅋㅋㅋ바로 프사설정ㅋㅋ
18490, you did well again  잘 자
18491,500 dayssss 사랑해 more more more blessings to come:) hope to see you soon my 7  남자 친구 ㅋㅋㅋㅋ  
18492,잘 자!       
18493, 방탄아 미로에 버  
18494, 아이고 우리 이쁜이 오늘 많이 봐서 좋았어요 오늘 힘들었을 텐데 수고했어요~ 피곤할 텐데 얼른 쉬고 잣으면 좋겠어요 재환 오빠 오늘 수고 많았고 잘 자요~
18495, 레나님 천사 만날 받기만 하는 것 같다.. ㅠ 정말 감사드려요 ㅜㅜ!!
18496," ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오빠도 잘 자요 꿀 나이트~,~"
18497, 오랜만에 오빠한테서 꿀 나이트 들은 것 같아요! 진짜 행복하다 한 마디 말로 날 행복하게 만드는 사람이 몇 명이나 될까요. 고마워요 오빠 때문에 행복하다~♡
18498, 오늘도 정말 수고 많았어요~ 엄청 바쁘고 힘들었을 텐데 팬들 생각해주는 마음 씀씀이가 이렇게 이뻐서 오늘 되게 피곤할 텐데 일찍 잤으면 좋겠어요~ 잘 자요 학연 오빠
18499, 네 정말 충분하고도 남네요 남아
18500, BTS500Days 축하~~
18501, 앞으로 많이 응원할게요
18502,&quot;로맨스가 더 필요해 - Ep.30 : 사귄 지 6개월! '스킨십 진도'를 내기 위한 썸톡! 박재범이 분노한 까닭은? &quot; 오빠 당장 만나!!! ㅋㅋ  
18503, 앙~~~아빠 바보 딸
18504, 근데 솔직히 주사 너무 아프겠다 ... ㅎ.ㅎ 맞고 건강해져야지 ㅠㅜㅠㅠ 내일은 친구 집에서 잘 거야 그거 생각하면서 주사를 맞아야겠다 ㅠㅡㅠ 거기서도 몸 관리 잘하고 오늘 오랜만에 공항 사진 보니까 기분 좋았소  푹 쉬고 내일도 좋은 하루해 
18505,너무 멋있다  
18506,[HIT] 유희열의 스케치북-소녀시대-태티서(Girl's Generation-TTS) -…:  the harmonies are just amazing 
18507,와아... 여 수에 가고 싶다  
18508, 야구점퍼 너무 잘 어울려요 오빠도 꿀 나이트
18509,      옷 따뜻하게 입고 푹 쉬고 푹 자고 휴식 즐겨요!!! 감!! 기!!! 조심하시고 다들
18510, 빠빠
18511,"멋있다   비스트, 애절한 가을 남자 변신…'12시 30분' 컴백  출처 : 네이버 tvcast"
18512, 맨날 봐야지 봐야지 해놓고 못 본... 역시 영화는 할리우드.... 아니면 인도영화가 영상미....! 아 그런데 엠비시 뮤직에서 애들 나오네요ㅠㅠㅠㅠㅠㅠㅠㅠ
18513, 죠 오빠 어제도 멋있었어요!! 오빠 푹 쉬고 푹 자고 감기 조심!!!
18514, 심쿵 오빠들 굿밤♡ 
18515, 오빠도 꿀 나이트 오늘도 많이 좋아하고 늘 응원해요 
18516, 탤오빠 어제도 짱짱 멋있었어요! 감기 조심하고 푹 쉬어요
18517, 어제도 멋있었어요!!! 오빠 푹 자고 푹 쉬어요
18518, 경 오빠 어제도 수고했어요! 푹 쉬고 끼니 잘 챙겨 먹고 잘 자요
18519, 2014 10 24 푸른 밤 심야 포차 with 레드벨벳 가수로도 인생으로도 아직은 아기 같고 소녀 같은 네 분과 함께했습니다  
18520, 항상이쁜울오빠ㅠㅠㅠㅠㅠㅠㅠ잘자요
18521, นัมอ่าาาาาาาาา รักนะคะ 사랑한다 
18522, 141024 Photo_1  매드타운 대원 뽀글뽀글 8ㅁ8..  나의 사랑!!! 어머!!! 
18523, 난 평소 미니짱과 만날 수 없는 때문에 이 말을 믿고 항상 꿈속에서 기다리고 있어요♪「매일 밤 네 꿈속을 걸어 Ready Go」라고 말을... 오늘도 고마워요 푹 자요♡미니짱 사랑해 
18524,오빠 너무 귀여워요... ㅠ♡   JiHyo n HaHa~ so cute!!  (cr to owner via mondaycouple. com) 
18525,허 감독님   
18526, ᅮᅮ칭찬 감사합니다 귀엽다고 해주시니 기분이 좋나 여:-)
18527,"  신체 분열, 기억해 줘서 고마웠어~너무너무 기뻤어"
18528,เพราะเป็นแบบนี้งัย ถึงรักกกทากขนาดนี้  자랑해 오빠 BTS500Days 정국 
18529, 힘양 ^_^ 엘프들은 슈주를 잘 지켜보고 있어요 
18530,굿밤~
18531, 굿나이트 베비♡ 
18532, 무슨 바보가 이렇게 귀여워~[FANCAM] 20120325 MBLAQ GO :{D 팬미팅 (LET'S GO!):  뭐지 이 귀요미는
18533, 잘 자요
18534,"너무 맘에 쏙~ 들었던 스테이크에 따라나온 각종 다른 맛의 소금들! 개인적으로 지중해에서 만들었다는 소금과 카레, 녹차소금은 정말 굿!  the "
18535, 아이 러브 유 쬭
18536, 사랑해요~ 안녕 BTS500Days
18537, Do u wanna fight? ㅋㅋㅋㅋㅋ 굿니잇  have a nice dream~ baby 
18538, 갓론리♡♡ 최고다 우리 정작 곡가님
18539, 오빠 멋있어요 호 감독님 같아요 분위기도 있어 보어요~~
18540, 티브이 보는데 우리도 유희열의 스케치북 나가면 좋겠다 당 
18541, 노아 님 착해요
18542,Let's add more 0's to that 500.BTS500Days 축하축하 
18543, 가기 전에 잠깐! 시간 남아서 간 건데 보고 가서 좋았어요~~~
18544, 141024 인천공항 출국 노랑 후드티가 너무 잘 어울리는 성규   다트학ᆢ싶음
18545,   피곤하죠ㅠㅠ 얼른 숙소가서 씻고 푹 쉬어요~~ 오늘도 역시 보고 싶어요.. 어제 보고 이제 언제 보지 이 .. 일단 오늘 하루도 수고했어요 잘 자고 좋은 꿈 꿔요 내 사랑들 
18546, [스타 캐스트] 이태원에 뜬 방탄소년단! 후속곡 &lt;호르몬 전쟁&gt; 촬영 현장!  BTS500Days  
18547,141018 SM TOWN in Shanghai 오빠아 ~the first time to see you... so excited!!! 사랑해요 백현 
18548, 낼 스케줄 있으니까 얼른 자여 진석님..^^ 누나도 이제 자여~ 굿나이트
18549,아이 도루  이 사진의 포인트는 다른 사람들은 다 다른 곳을 보는데 오빠만 카메라봄ㅎㄴㅎ..설레게 
18550, 록이 복귀.. 아.. 정말 아샨겜때 부상 부들부들ㅠㅠ힝 안쓰러웠는데! 뛸 거 생각하니 좋네요!
18551,김 탄 안녕! 
18552,다들 잘 쟈
18553, 141024 민우   메이크업 안 하니까 애긔애긔 습살 민우 우젤귀  
18554, 잘 자~ 
18555, 141024 인천공항 출국 노랑 후드티가 너무 잘 어울리는 성규  
18556,  6002themicky 오늘도 고맙고 항상 응원하고 사랑해요~ 안녕히 주무세요~ 매일 만나자~~
18557,종업아 오늘도 많이 보고 싶다! 사랑해 :) 난 언제나 네 편이야 너의 든든한 지원군이 되어줄게 ㅋ_ㅋ 너 괴롭히면 가만히 안 둠 
18558,Pengen cpt2 tgl 5 desember.. 2PMworldtourinJkt2014  ♫ 미친 거 아니야? GO CRAZY! by 2PM — 
18559, 141024 세 훈이 뽀얘ㅜㅜ 아기 같은 볼!  세상에 세후네가 와 다시 심장을 조사버리네ㅠㅠㅠㅠㅠ
18560,Happy birthday mum. 생일 축하해요 엄마
18561,첫 번째 건 핼러윈 의상이래 
18562, 141024 ICN 입국 MARK BAMBAM GOT7 모델님  
18563, 크~비율 보소
18564,힘내요 !~تفائل! تصويريتصميمي photographyHOPEByMe 
18565," 오늘도 수고, 멋진 너희들, 귀여운 너희들 정말 좋아해! 내일도 응원할게! 아니, 매일 응원하고 있어요"
18566, 감사합니다
18567, 맞아요..!
18568, 리스펙트ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하긴 우리가 언제 또 가을야구 볼 줄 알고ㅋㅋㅋ 몸 성하면 가야지. 연락해
18569,&quot;902014 뮤비 인증숏을(컴퓨터 화면 찍으셔도 ok) 트위터 아이디를 사진에 넣어서 멘션으로 보내주세요! 내일까지 하루에 5분씩 뽑아서(총 10분) 포토카드를 보내드립니다(포토카드는 제작 중에 있습니다!)&quot; 
18570, 꺄하하하하냥이 자랑하면 팔불출 같나요??ᄏᄏ 제 새끼들입니다 
18571, 저장 벗은 또 저장을 합니다... ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ  아이 예뻐....
18572,카밀라  
18573, 정국아 굿나이트 
18574, ㅋㅋㅋㅋㅋㅋXD 그런 거 신경 안 쓰는 거 아심서~~~
18575, 저 오늘 전골 해먹으려고 팽이버섯이랑 만두랑 두부랑 사 왔어요
18576, Yo 오늘은 청순하게 사진찍었어요ㅋㅋ오늘 응원 와주신 아미 정말 즐거웠고 개인기 타임 다음 타자는 누구인지 기대해주세요~ 
18577, 혀 날름 
18578, 엌ㅋㅋㅋㅋ 직선 곡선 춤 얘기 한 번에 이해했어요(뿌듯) 
18579," 잘 자요  take care yourself, sleep well."
18580,141024 별밤 프리뷰 ERROR VIXX 빅스 LEO 레오 택운 HYUK 혁 상혁 아기 마이크 조절해주는 형 
18581,      일주일 동안 넘넘피곤했긔ㅠㅠ오빠들도 수고했어요~~행복한 꿈 비비시 꿈 꾸라고
18582,&quot;BTS_facts: [스타 캐스트] 이태원에 뜬 방탄소년단! 후속곡 &lt;호르몬 전쟁&gt; 촬영 현장! - V  BTS500Days  kapan ngelamar
18583,New bio again with 내 오빠. 사랑하자 오빠  
18584, goodnight  ㅋㅋㅋ
18585, 꺅 귀엽게 봐주셔서 감사해요  앞으로 더 친해지고!!! 정보 공유도 많이 많이 해용
18586, 안녕하세요 슈간데요 뮤뱅 호르몬 전쟁!! 응원 와주신 아미분들 짱짱!! 응원소리도 짱짱!! 저 흰 밥 먹으러 왔슙 다들 굿밤 되세요 
18587,생일 축하합니다 크리스털 정!!! 수정 누나... 사랑한다!!! 항상 건강하시고 행복하세요!!!!! HappyKrystalDay PrincessTurns21… 
18588, KellySiripoonya: JYHeffect 용화야. . . 굿나이트    
18589,멋지다~~태지 오라버니~~~
18590,  이쁘고 귀엽고  미챠부러...완전 귀여워  
18591,  monodrama_:  &gt; 141024 ICN Airport ☆간직 작살☆ ★귀요미 훈남★ 멋있다 잘생겨따 섹시하다 이성종~~! 
18592, 초심 살려서 인사해볼게요 안녕하세 홉 ~ 오늘도 와주신 팬 여러분들 정말 감사합니다  (아미) 땜에 (아미) 치겠다   쪽 
18593,  BTS I LOVE U Oppa I love u  ㅋㅋㅋㅋ.방탄소년단 파이팅!!! 
18594,[141024] 홍대 팬싸 프리뷰 빅스 VIXX 혁 한상혁 ERROR 뮤뱅 1위  ) 오고 오고 우리 막둥이;ㅅ;셀카 찍는 거 어쩜 세젤귀... 
18595, 오늘도 좋은 밤 좋은 꿈 꿔!! 
18596,전 그럼 이만 퇴토!! 모두들 잘 자세요 픑나잇
18597, 에 헹(^o^) b 레뿌님귀요밍
18598,[141024 별밤 홍빈] 얼른 집 가서 코 자라며 팬들 걱정해주는 다정한 콩 VIXX ERROR 
18599,이쁘고 귀엽고  미챠부러...완전 귀여워  
18600, 지훈 씨 안녕 지금 지훈 씨가 노력하고 있는 것을 ... 내 버리고 싶어질 것 같다가도 ...하나하나 쌓아 언젠가 예쁜 꽃을 피우고 준다고 생각합니다 하나님은 노력하는 사람의 편이야 나도 지훈 씨의 아군이야 응원하고 있으니…
18601,  아이콘택트 한 이는 살아있을지...... ㅜ.ㅜ  
18602,생일 축하합니다 크리스털 정수정!!! 수정 누나... 사랑한다!!! 항상 건강하시고 행복하세요!!!!! HappyKrystalDay PrincessTurns21 I will Always Love You
18603, 네... 잘 자요... 지미 낼... 설현아... 잘 자...
18604, 꺄앙아아
18605,[141024] 홍대 팬싸 프리뷰 빅스 VIXX 엔 차학연 ERROR 뮤뱅 1위  ) 1위 가수 차랑 등이 멋진 우리 차 리더 
18606, W 자선 파티에서 지코 뭘 입어도 예쁘고 멋있어요  굿밤 즐토욜! 
18607, 감사합니다 너무너무 감사합니다 
18608, 너도요(^O^)／오늘 정말 감사합니다
18609, 오늘 내려올 때 조심해서 와요! 나중에 이거 마구마구 흔들 거예요~~잘 자요 
18610, 랩 필지 잘받았습니다!!ㅎㅎ 너무 이뻐요ㅜㅜ크리스마스 래핑 지도 기대되네요ㅜㅅㅜ만들어주셔서 감사합니다 
18611, 홀.. 대악 역시 언니
18612, 보고 싶어.  아주 많이 베리베리 미쓰이 잘 자요
18613, 굿나이트 굿! 밤! 
18614, 우리 오빠 오늘 강원 스케줄 수고했어!! 
18615, 홍 감독 분위기..
18616, 오늘 하루도 수고했어요~~잘 자요~~노래 제목에 설렌다~~
18617, 당신이 그리워 
18618, SOL 맛있는 (^ q ^) 냄비  먹었습니까? 안녕히 주무세요 (¯ q ¯) zzz 
18619,하졸라심쿵ㅠㅜㅜㅜㅠㅜㅜㅠ요즘왤케이쁘데ㅠㅜㅜㅜㅠ원래이뻣지만 개조에 흙
18620, 오늘 강원 스케줄 두고 했ㅡ고 푹 쉬어요!! 
18621,시험이 끝나서 매우 햄 볶아
18622, 우리 오빠 일등으로 보고 싶고 일등으로 좋아해!!  오늘도 좋은 꿈 꿔 ~ 은혜 꿈이라던가 은혜 꿈이라던가 ... 은혜 꿈 ~ .. 
18623,  오늘 하루도!! 마무리 잘 하세요!! 
18624,베이비~ 사랑해~  잘 자~ 
18625,백현   ㅋㅋㅋㅋㅋ... why always cute 
18626,우리 지미니 아~~ 안녕  
18627,  온 이건 또 뭐람 ... ♡  헤더는 왜 하나밖에 안돼요?????? 아 건의해야겠네 나 박력분 정말 좋아해요 아니 사랑해요 그래서 오빠를 사랑하는 거고 
