,tweet
29555,마음이 이상하다. 정 많이 들었는데.. 많이 이뻐해 주지 못했는데.. 새 주인 만나서 건강해라~~!!
29556,   오빠~
29557,"   끝!!! 보고서 작성 중!! 병원 갈 틈 없음!!!! 모임 전까진 완쾌합지욥풍산개라...!!!생각좀하고,결정!! ㅎㅎ맛저들하시고,행복 시간 보내셔랅!!!"
29558, 졸업식 
29559,학교 친구들 만나러 홍대 가는 길ㅋㅋㅋ 날짜를 잘못 잡았어 ㅋㅋㅋ 오늘 진짜 춥다(･_･;
29560,인증 plz~=3==3   운동 바쥐 딱 붙는 거 빼고 다 빨아야 하는데;; 오늘 이거 입으면 놀림감 될 듯  민망 데스
29561, 오 다행이다 
29562,오늘 하루 종일 규요미 보고 싶다잉
29563,좀 더 빠르면‥응이라고 단 것인지? 한숨
29564,아 버벌진트 목소리 왜 이렇게 좋아... 노래 들을 때마다 광고에서 목소리 나올 때마다 항~상 생각한다. 목소리 정말 좋다ㅠㅠㅠㅜㅜ
29565,보고 싶다 
29566,춥다!!!
29567, 나 사무실이야 2월은 댄서들 죽었다 너무 바쁘다
29568, 아 그렇군요 엉엉 ㅠㅠ
29569,"아이팯 업데이트와 함께 여행 가기 전 해 놔야 할 일: 각종 영화, 영상 대량 넣어놓기. 장시간 이동을 위한 보험"
29570,속 터지게 답답한뎀~~우짜노~ 
29571,아으.. 지난 GMF 때 이 노래를 너무 막연하게 들었어 너무너무 좋톼! 백색왜성 이 버전 정말! ᅲ_ᅮ오늘 밤 잠잘 때 이곡 
29572, 내방 창문~에 빗방울? 여기도 쌀쌀.. 아 추운 거 너무 싫어..;;
29573,이렇게 추운데 외근 가야 하는 팔자야.
29574, 헬스걸이 닭 가슴살을 상추하고 매운 땡초하고 같이 먹는데 그럼 꼭 삼겹살 먹는 맛이 난데요. 고추는 염분이 없고 비타민이 많아서 몸에 좋아요. 함 드셔보삼.흐규ㅠㅠ내 맴이 아파
29575, 살인적인 날씨야 이번 주에 계속 춥데 감기 조심해!
29576,와 진짜 오랜만에 학교 갔다. 근데 얼마나 춥던지 얼굴이 빨갛다 못해 보라색이 돼버렸다!!! 헝헝 내 얼굴 음악실에서도 노래연습했는데 추워서 제대로 못 부르고.. 열악하다 정말.
29577, 일본어를 못해요....
29578,준수야 보고 싶다
29579, 아... 재범이 요즘 뮤비 찍을 때마다 키스신이 있어서 ㅋㅋㅋㅋㅋㅋ 여자가 꼭 등장하고 키스신이 꼭 있어ᅲᅲ 굳이 필요한 장면인가 싶기도 하고...
29580," 많이 지쳤구나  2,3일 정도 푹 쉬어봐!!!"
29581,모든 고민이여 해결돼라 
29582,  꺄오!! 혬 축첫출!! ㅋㅋㅋㅋㅋㅋㅋㅋ 나랑 라스트 점심도 못하고 가버린 거야 유유 
29583, 사랑하는 인석 오빠 오하요~~~٩(＊´ν｀＊) ۶오늘도 비 오는데 많이 춥지 않은 것 같아요 그죠??ㅎ아!! 오빠한테 편지 보냈어요 받알 수 있으면 좋은데…인석 마리나 
29584,  내 메일은 없어....... 언니ㅡ나 빼먹음? .  네이트로 와! 보내줄게
29585,이거 이거 이 공간이 차마 직접 못하는 말 남기는 곳이 되어가는 듯한.. 이러면 안 되는데 이러려던데 아닌데... 
29586,왜 울 학교는 송중기 오빠 같은 선배가 없는 건가요?!!???!!! 
29587, 안 그래도 잘 못 지낸답니다ㅠㅠ 어제가 정말 최악이었는데  텔레파시가 통했나봐~ㅎㅎ 보고 싶다 선생님~~~
29588," 꿀 모닝◕‿ ◕건강히 잘 지내시죠 정월대보름 부럼도 깨셨죠!!! 더위, 잔병 모두 파세요 자주 연학 못 드려 죄송합니다 복 많이 받으시고, 소원성취를"
29589,빅뱅 16개국 월드투어!!  
29590,울 학교 교지.... 와 진짜 이언니완전이쁘ㄷ...ㅏ...거울보면 눙무리.... 
29591,"오늘 오전 반차 쓰고 늦잠 자고 뒹굴뒹굴하고팠는데,, ᄒᄒ 엄마 염색 때문에 좀 일찍 일어나서 준비 중  아 맨날 맨날 뒹굴귕굴 놀고 싶다ᄏᄏᄏᄏ(배부른 소리 중...)"
29592, 흐잉 나의 십자가가 허리춤에 매달려 있는지 돌아보게 하는 영상 으허헝
29593,아... 후 2일째 교육 중.... 얼마 만에 아침 일찍 일어나는 건지.... ᅲᅮ 피곤해 담 주부터 출근인데.. 벌써부터 출근하기 싫다..... ᅲᅮ
29594,"우리 회사는 점심시간이 너무 늦어서 오전 내내 배가 고프다 그래서 매일 출근길 지하철 안에서 고민. 회사 앞에 파는 풀빵을 살까, 역 안에 있는 베이글을 살까, 그냥 라테 한 잔 마실까..."
29595,  노는 일 따위 없는ㅍ
29596,긋모뉭 바람이 씡씡! I just finished a 7.43 km run with a time of 38:00 with Nike  GPS. nikeplus 다이어트
29597,수영 가야 해서 일어났는데. 코가 잔뜩 막힌다.  눈도 부었다. 머리가 지끈댄다... 결정적으로 몸이 너무 아프다.  핑계? 난 누구보다 열심히 다녔던 사람인데 오늘은 너무 힘겹다.... 녹다운.
29598, 한번 가봐야 하는데 시간이 안 나네요 언제 뵙죠?
29599,23시간째 깨어있다 이제 자는 것 포기 1시간 뒤면 일어날 시간이다 뜬눈으로 밤샌다믄게 이런 거구나 젠장   커피 끊어야겠다
29600, 파마짱이 되고 싶은 1人..... 솔이 되고 싶은 1人....ㅠㅠ 일본 완전 자주가!!ㅠㅠㅋ 언니 파마짱 보여줘요~~
29601,회사일 마치고 이제 집에 간다 이런 경우는 처음인데. 피곤해 피곤해. 두 시간 후 다시 회사 출근 ㅠㅠㅠ
29602, 개의 눈물
29603,비 와... 난 커피 때문에 잠이 안 와 ㅠㅠ기상시간을 4 시간 남았네... 참자고 싶다
29604,"몇 년을 기다린 &lt;빠담빠담&gt;이 이제 내일이면 드디어 끝이 난다. 지리멸렬한 양강칠의 삶, 그 끝자락에서 만난 이 세상 가장 따뜻한 온기:) 포기해주지 않아서, 고맙습니다"
29605,아파요 
29606, 드디어…식사 회의 상세가 발표되었습니다 식사회에서 스매시와 같이 즐거운 식사하고 싶었어요--그날은…저는 영국에 있어요~~~ㅋㅋㅋ하아ㅏㅏㅏ
29607,정엽 푸른 밤에서 디어클라우드 작별이 나온다 더 클 크리스마스 마지막 공연 날 가게 되어 이 노래가 어떤 의미였는지 더 알기에. 그날의 뜨거운 눈물이 생각나. 쉬이 잠 못 들겠다. 
29608, 감솨해욜 
29609,오늘 효손녀 노릇한다고 피곤하네 아 피부 탄력이 너무 없어.. 오늘 허심청 온 아줌마들보다 피부가 더 노화된 거 같아보엿움돈벌면 피부관리부터 받아야지!!
29610,      ㅠㅠ 내 주인은 업나... 동물 땅”
29611, 그게 나의 어제부터 오늘까지의 세끼 밥이었다. 
29612,1시.... 집으로 고고씽! 슝==3 기필코! 내일은 안마실테다! ㅋㅋㅋ
29613, 삐삐님께 막 하트 날리고 싶ㅇ어요 
29614, 옥 엘리님 나는 나만의 것 계속 듣고 있어요ᅮᅮ 언니 이번에 다른 창법 쓰신 거 같아서 신통방통ᄏᄏᄏ 건강 잘 챙기시고 파이팅!! 엘리자벳 기대할게요 W 인터뷰도 너무 잘 읽었어요
29615, 수고 수고
29616,  아이폰을 아이폰만을 위한 이모티콘 날려야 디””
29617,시추한 하우스에서 28번째 내 생일 
29618, 아이폰을 아이폰만을 위한 이모티콘 날려야 디”
29619,아~ 몰라요. 모피 오빠... 정말 나쁜 남자.... 
29620,난 왜 믹스커피의 맛을 이제껏 몰랐을까?? 이 완벽한 황금비율. 
29621, 파도는 타고 잘래요
29622," 제주 요정님께서도,보흠달 보시고, 소원성취하세요 12시 때와 면, 파도 타고 쉬렵니다"
29623,오는 저녁에 전신마사지 받았는데 몸이 더 아파요 해주신 분이 압이 장난이 아니어서 아팠는데 참았더니...
29624,난 오늘 또 하나의 스포츠를 버렸다..  
29625, ㅠㅠ 너무하심
29626,살은 파스 도와줘!! 내가 죽겠다!!~~ 아파~~ 
29627, 오빠 나는 사우디아라비아에서 왔어요 나는 구경하러 한국에 가고 싶습니다 MBLAQ
29628,쉬운 길은 재미없다지? 그 재미없는 길 나도 가보고 싶어...
29629, 고맙습니다 눈물 나서 미티 ㅠㅠ!!미안해요!!
29630,   저희 멤버끼리 따로 시간 만들어 뵙는 것은 어떨까요..??!! 너 이기적인 생각인가요 삼월에 꽃 피는 봄날 모두 만나고 싶습니다 제가 요즘 &quot;사람 사는 정&quot;이 그리운 모양입니다
29631,어리어 엉  한 꼬치 하실래요? 
29632, 듣고 있어 한국어를 모르는데… 
29633, ㅋㅋㅋ 누구 얼굴 박힌 써니텐 ㅋㅋ마시지도않으면서 쟁여놔서 처리 불가능
29634,현실에 타협해야 하는 것이 요즘 굉장히 힘들다!!! 정월대보름에 입안 양쪽이 모두 허물었네 인간 사 참으로 힘겹게 달려가는구나..!! 아이들이 보고 싶구나 화상 통화해야겠다 사랑한다 아들딸 그리고 이 세상에서 가장 소중한 나의 아내 보고 싶다!
29635,   일을 해야 하는 제 처지도 어여삐 봐주세요
29636,   샘~~!!! 다음 기회엔 꼭 함께 가요 보름 음식 맛있기 만드셨죠..??!! 꿀~꺽~!!! 상상만 합니다
29637," 오오, 눈이 휘둥그레지는군요. 벌써 많은 이들이 왔다 갔겠지요?  그것도 좋은 생각 같아요. 틈틈이 다녀와서 그릇들을 팔아보심이"
29638, 안 그래도 너 부를까 하다가 이 글을 봤어 ㅠㅠ 
29639, 세세 세븐 컴백 축하촉하!!인가는 갈 수 없었어요 프로필 사진을 바꾸었으므로 다음도 팬미팅 해주세요 부탁해〜 븐 븐!!!
29640,친구한테 쪽지 보내려다가 실수로 '스팸 신고' 해버렸어요 이거 취소할 수는 없는 건가요??친구야 미안해 
29641,"  힝, 그르게나 말입니다. 추운 겨울, 집에 있는 것도 나쁘지는 않습니다만 나가고 싶을 때도 골뱅이 먹고 일 스트레스 날려버려요"
29642, 심한 충치나 특유 체질 아니면 괜찮아요~안 아파요
29643,    헉---!!! 상무님.. 필 침석임돠 ㅋㅋ
29644,  홍미남께서도 가 사는군요 부럽사와요
29645,얼마나 핸드폰을 안 봤으면 아직도 배터리가 92인 것인가.... 덜덜덜  퇴근!!!!!
29646,ㅠㅠ 기운이 쭉~빠지면서 몸도 축~늘어지고..... 보약이라도 좀 먹어줘야 할까?
29647,   앗!!!! 토요일 2시 후 역시 시간이 안되네요 지난 공지에 평일로 잘못 보았네요
29648,"   오후의 일요일이면, 참석하려 했는데.. 평일이러.. 너무 아쉽습니다!! 기회가 자주 있는 것이 아닐 텐데.. 샘~~!! 담 모임은 주말 잡아주셔요 ㅋ"
29649, 이런 몹쓸 짓 하면 안 된댔지??? 배고파... ㅋ
29650, 예상치 못한 인국 씨 고백에.... 감동해서 눈물이~ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 흑~목이 멘다며~
29651, 이거 귀엽다고 하면 지는 거다 개구엽네
29652, 언니도 힘드신 거 있으시면 적어둬요^ ^제가 도움이 안 될 것 같지만
29653,폭풍 치통 시작. 이게 마지막이 길--plz 치과는 반드시 일 년에 두 번은 가도록 합시다!!
29654, 그럼 전 오빠한테 멘션 받으려면 어떻게 해야 되죠?? 알려주세요~
29655,삼성 라이온즈 야구 보고 싶다
29656, 어색하고... 부끄러워서.. 
29657,헐! 나 헛걸음한 거니? 
29658,아~~기아 타이거즈 야구 언제 하는 거여? 심심해 듁갔네..쥐도 이제는 잼 없고.. 썬의 기아 야구 보고 싶어!!!
29659, 혹시 내 트윗을 회사에서 모니터링하는 거 아냐?”ㅋ 기아 야구 언제 하나요? 어린아이 심심해.. 이제 각하도 잼 없고..
29660,쳇 집에 짱박혀서 아라시 영상이나 볼 거야
29661,꺄흥 비 마돈나 온당 ... 집에 어떻게 가지 흑흑 
29662,  울 안타까운 들랑 언니를 돌리도!! ㅜㅜ
29663, 쿠미님 쿠미님~~저는! 정말 정말 넘넘넘~ 반가워요 쿠미님 이 쿠키님에 빨리 만나고 싶어요~언제나 정말로 감사합니다!!
29664,꽉꽉
29665,"정형외과 왔어요.. 교정 운동, 교정 안마법을 배웠는데 힘들어요. 평소에 바른 자세를 유지하는 것 또한 건강을 위한 길! 조심하세요. 아이고.."
29666, 싱가포르 보고 싶어? 
29667,아 중국어 학원 가는 날인데 오늘! 
29668,Just posted a photo   중증의 방랑벽... 
29669, 헊..... 미안요~^^빠른 쾌유를 빕니다.
29670,    다들 부럼 먹고 왔는데 난 대보름이었던걸 회사 와서 알았어 난 주워왔나 벼 
29671,   봐봐~ 선물~~~^^  where is yours? 
29672,"  술과 전혀 어울리지 않는 &quot;상&quot;이신데....의 외 좋은 하루 보내세 욥 건강 잘 지키시면서, 음주 가무를"
29673,일 년 반 만에 안경을 바꿨더니 세상이 달라 보이네 ㅋㅋ 근데 새 안경 쓰자마자 희연이가 낚아채려고 했음  희연인 점점 힘이 세지고 나는 점점 힘이 부치고 
29674,"  글 많이 쓰시고, 좋은 사진 많이 담으셔요 작품 나오시면, 알려주셔요 전.. Nikon D200이 가방에서 숙면 중 꽃 피는 춘삼월엔 출사 좀 다녀야겠습니다 행복 지으세요"
29675, 엉엉엉 밤새 세 가족 고생했어요. ㅠ.ㅠ
29676, 나도~~~~
29677,내 가장 큰 후회: 지독하게 프로모션을 위해 한국에 가지 않은 
29678,입안이 멀티로 헐어 아침부터 알주칠로 지지고 출근. 눈물 나는 아침이로다. 
29679,  오늘도 좋은 하루 보내시고 힘내세요!!  아무리 조중동이 설쳐대고 알바들이 헛소리를 지껄여도 흔들리지 않고 나꼼수만 바라보는 저 같은 사람들도 많음을 잊지 마세요. 힘이 되어드리지 못해 한없이 죄송할 뿐이에요 
29680," 조으다조으다&gt;&lt;오빠님컴백하니너~~어~~무조으다~!!오빠님은븐나잇중??저는,회사로꼬우이제체력이딸리네요;;삭신이쑤셔요....아;;내체력은....완죤시르다"
29681,자다 깨서 머리만 아프다 한 시간째 이게 뭐하능겅미 
29682, 그리고 제가 옛날에 선물했던 거울!!! 아직 갖고 있네요 진짜 기뽀요ᅲᅲᅲ고마워요 언니~~ᅲ_ᄋ 근데 언니는 우리 팬한테 멘션 안 해요??ᄒᄒᄒ 에리카
29683,볼이 다 뜨네
29684, 오늘은 많이 피곤하셨겠네요 너무너무 수고하셨어요 푹 쉬세요븐나잇~
29685, 저도 치차가 한골 넣을것같앗는디 진짜 넣었네요 ㅠㅠㅠ구세주 ㅠ
29686," 아, 그렇군요 ^^  그래도 감사합니다 "
29687, 훨 삼촌은 잠자리로 ㅋ 
29688,당연할 수 있다고 하셨다 그런 의미에서 낼부터 계획적인 생활로 컴백!!! 난 할 수 있다고!!!^^
29689,"정말, 오빠가 한 번씩 저런 모습을 보일 때면 무슨 말을 해야 할지도 모르겠고, 심장이 덜컹, 눈물이 다 날 거 같다 ㅠㅠ 심란하다 ㅠㅠ 오빠 보고 싶어  오빠 빨리 돌아오세요.."
29690,신랑 코 고는 소리에 잠이 안와 은별 기저귀 발진 심해짐 비판텐크림을 사야 할 때인가 봐
29691,4달 전으로 돌아가고 싶다 상태는 제일 별로여만 제일 재밌어ㅇ 그립초ㅑ하하 작업실도 친구들도 용 가락국수도
29692, 당최 시간을 낼 수 없는 처지입니다.. 다음 기회로 미루어야겠습니다!! 좋은 모임 시간 보내세요
29693,보고 싶어요 nailpolish style girl purple instagram 
29694," 필요하시다니, 도리 없군요ㄱ ㅖ획하신 일!! 모두 이루시기를 기도합니다 계정 덥지 마시고, 가끔 놀러 오셔요 행복 지으셔요"
29695, 오빠 아직 안 주무셨군요~; 발톱 찍히셨어요? 뭔가 문장이 하나하나 심오한 듯; 하핫; 왠지 좋은 밤 되라고 인사하기가 뻘쭘하네요 ㅎㅎ 그래도 굿~밤~^^*
29696, 굿 잠
29697," 어쨌든, 푹 쉬어주었으면 싶네요... "
29698,오늘 지성 팍 선발 아닌 건가요? 
29699,그래요. 그냥 트윗만 해요. 맘껏 염탐하게 해줘요 그나저나 연 캐 경기는 왜 이렇게 이쁜 여자가 많노 기죽어서 직관 못 가겠네
29700, 굿밤
29701,좋은 일이 없네 
29702,  We are so sad.....  당신은 원래 중국 팬들이 제일 예쁘다고 했잖아? 우리 지금 가슴이 너무 아파 ╮(╯▽╰)╭
29703, 그러니까요. 뭐 저렇게 빠르데요 발이? 
29704, 울 엄마도 아프지 마세요
29705,범죄와의 전쟁. 보고 왔는데.....;;; 시간 가는 줄 모르고 보긴 했지만 왠지 믿었던 하정우
29706, ㅠㅠ얼른 납시당!
29707, 어리숙한 저를 끊임없이 사랑해 주시님 나의 아버지 하나님!
29708,안습 ㅠㅠ  
29709,산삼을 먹어야 하는 나이인가? 여기저기 안 아픈 데가 없소이다. 
29710, 사랑햇나봨ㅋㅋㅋㅋㅋ추억의 노래 추억이 방울방울
29711,3일 오프를 뜻깊은 여행으로 보내고 싶은데... 어딜 갈까요.. 세이셸? 페트라? 이스탄불?!!
29712,내 장갑 한 짝은 어디로 사라졌는가..... OTL 맨날 장갑 한 짝만 사라져
29713," ㅎㅎㅎㅎ 오빠 귀염귀염 열매를 드셨나 봐요  .,  오빠가 트위터를 다시 시작하셨다는 게 믿기지 않아요  다시는 돌아오시지 않을 거라 생각 ㅜ_ㅜ;"
