,tweet
24566, 지금 도쿄를 향하고 있니? 조심해! 준홍 오빠에 Twitter 갱신하게 말해!!!!!!!!!!!!!!!!!!
24567,보고 싶다 
24568, 해요.
24569, You're gonna to miss me when I'm gone  즐거운 여행!!! 다시 자카르타 안전 비행 
24570, 누나는 도쿄 못 가니까 바람피우면서 기다릴게
24571, 140906 김포공항 입국 태현  chảnh ghê 
24572, 죄송합니다 
24573,추석인데 트위터 한 번만 해주세요  
24574,세후나.... You seriously look so tired and sick. ㅠㅠㅠ please GetWellSoonSehun  
24575,안 놀아주면 애교 부린다
24576," 용용, I'm hunger … "
24577,오늘 같이 루한이 프리뷰가 드문 적은 없었던 것 같아요
24578,난 너무 배고파 
24579, 요섭이 형아 좋아서 별로 안 부끄러운데 
24580,I can't deal with kim taehyung   140906 영등포 팬사인회 태형 프리뷰 :: 영등포에도 부요 미가 왔지!  뷔 V 
24581,야세르 씨 안녕히 가세요 
24582,  140906 영등포 팬싸  JHOPE 호석 
24583, 스타트가 정말 중요하겠네요 앞뒤로 나쁜 놈과(제 기준;;;) 제3자가 있으니 파이팅
24584, 안다   (눈치)
24585,왜 
24586,좋아한다고 
24587, 오늘 내가 사는 곳에서 불꽃 대회가 있었습니다^^이 사진을 사랑하는 오빠에게…달님과 불꽃이에요 푸른 불꽃놀이가 아니라서 미안해 타이밍 좋게 촬영 못했네요～(TT) 
24588,안아 줘. 
24589, 우리 집이 큰 집이 아닌데 손님이 오셨어... 방금 가셨네...
24590,급 기분 안 좋아져서 영화 두 편 연달아보기 ㅋㅋ 이제 비긴 어게인 볼 차례 
24591,"광케이블 문제인가? 그럼, 월요일까지 티브이 못 보는 거? "
24592, 예쁜 말인 거 같아서 꼭 내 이야기 같더라^-^고생했고 오늘만큼은 꿀 잠잤으면 좋겠다 잘 자 요섭아 사... 사...... 사...... 사... 하핫 그냥  
24593,합정/망원 이 근처에 살고 싶다. 그럼 봉자 보러 진짜 거의 매일 갈 텐데.
24594,  ㅋㅋㅋ
24595,  ㅋ~
24596,폰이 업데이트되면서 이포티콘들이 사라졌다.. 내 문자 이모티콘들... 대신 이런 게... 이게 뭐야... 존귀..
24597,TLPInaAKURAPOPO ♫ 나비소녀 (Don't Go) by EXO — 
24598, 제에~발 좀 답장 좀 해주세요
24599,나는 김밥을 머고 싶어요 (pengen kimbap euy) 
24600, 나한테 왜 말 안 했어 이러기야
24601,Miss u.. Jim 네가 너무 그립다..ㅠㅠㅠㅠㅠ 이제 만날 수 없구나:(뭐 해 지금..ㅠㅠㅠㅠ… 
24602,리와 단 승 못 챙기네
24603, 미니도 해피 추석 많이 보고 싶을 거야
24604,아파요 
24605,가지 마... 네 곁에 빨리 도라와 
24606,어떻게? 
24607,미안 난 당신을 몰라 
24608,  조네&quot;
24609, 조녜
24610, 리듬을 잘 타요? 그럼 몸치도 아니란 얘기잖아!!!! 
24611,음중 강제 처형이 취민가... 
24612,food substitute...  너무 배고파!  
24613,요새 안테나에선 수염 기르는 게 유행인가요? 
24614, 최근 얼굴 못 봐서 쓸쓸해요 
24615,역시 추석에는 혼자방에서 왕따처럼 치킨을 먹어야 돼
24616, 스케줄 끝나고 처음으로 집에서 한 컷♡레이디스코드 LADIESCODE KISSKISS 가면을_벗읍시다  Then there's EunB 
24617, 힌디 코 알람 쿵 바킽 페로 나이이얔 아코 하팍 티나타농 날라 쿵 이 이완 기타... 아이 필 소 다운   bakit ka nmn naiiyak? :) hi there
24618,힌디 코 알람 쿵 바킽 페로 나이이얔 아코 하팍 티나타농 날라 쿵 이 이완 기타... 아이 필 소 다운  
24619,머리가 아프다. 
24620, 뭐야 까다로운 자식
24621, 시원 I need you 
24622,우와 이런 이모티콘은 좋은 폰에만 있는 거구나... 아빠 폰 좋다... 신기해 귀엽다
24623,명절 음식 먹고 시푸다
24624, 순이야 내 아이콘 보여??이런 거 
24625,ㅑ 므 내 샥ㄷㅇ 
24626,업데이트를 했더니 귀여운 게 생겼다
24627,너희들은 명절이 싫으냐? 그래도 난 휴일이라 좋다~ᄒᄒ 똑똑하게 계산 잘해서 먹고 휴일에 굶는 일이 없길 바란다냐~  
24628, 콜~보고 싶어 got7 오빠들 도보 고 싶어^_^
24629,명절 때마다 선물 사서 친척 집 돌리는 것도 일이다 우리만 돌리나..?  안 주고 안 받고 하면 안 돼 낭
24630, 왜요? 
24631,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ mininillaamazingcookiesmoviebravedisneymoviepregoproblemsnothingtoodoimsobored 
24632, 좋겠다! 엄청 많이 보고 싶다 ㅠ.ㅠ 우리 언제 보지.. 
24633,"huh, apaan.. eunhyuknya menang banyak. 'Super Junior 슈퍼주니어_ MAMACITA(아야야)_Music Video (Dra …: "
24634,كيم هيتشول ㅜㅜ ㅜㅜ ㅜㅜ ㅜㅜ ㅜㅜ واضح اليوم بانجلط منه  
24635," 안 영하세요 오빠, 잘 지내세요? 나는 B1A4 필리핀 팬 선 여. 즐길 여기 필리핀  파이팅! "
24636,진짜 배고파 
24637,성격상도 그렇고 잘 다가가 지도 않지만 제가 멘션을 막 매일 남기고 매일 뭐 할 때마다 다 챙겨주지 못하는 건 사실이에요 솔직히 103 분다 친하지고 않고 잘못 챙겨드려요 제가 그 점은 제가 정말 죄송해요 그래서 자꾸 언팔 하시는 분들이 늘어나 이 말을 남겨요 제가 소통 자주 못해드려서 서운하셔서 하는 언팔 이해하겠습니다ᅲᅲ감사합니다
24638,종 11인 4가 목소리가 조금만 더 깊이가 있었더라면 더 좋았을 텐데
24639, 미천한 제품입니다. joycover라고 야구화 커버에요 
24640," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 남주 하영 티파니 해령 &gt; &lt; 태민 기리보이 레오 홍빈 바비 민호 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24641," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24642, 2014년 9월 6일 오하 아사 전체 순위 1위 물병자리 2위 쌍둥이자리 3위 양자리 4위 천칭자리 5위 사자자리 6위 사수자리 7위 전갈자리 8위 황소자리 9위 게자리 10위 처녀자리 11위 염소자리 12위 물고기자리
24643, [*] 전 트위터를 탈퇴하시라고 말하지 않았습니다. 단지 예의를 지켜주시라고 했는데 탈퇴할 이유는 없는 것 같은데요.. 기분 나쁘셨다면 저 또한 죄송합니다.
24644,헐ㄹㄹ ตื่นมาคิดมากอีกละเรา. 
24645, ..........괜찮아. 세찬아 울지 마.
24646, 자 복붙해서써..(애잔)
24647, 이제 진짜 끝이네. 바쁘겠다.
24648,좀 더 한국어 알게 되고 싶다...
24649," 아이고, 주말에도 학원 가고 그래도 추석 연휴인데 이제. "
24650,September 6th  ♫ 이게 아닌데 This Ain’t It by Taeyang — 
24651, 빨리 come back man 
24652,i keep forgetting things 진짜 바보 
24653,이제 차라리 땡땡이치고 싶어
24654,왜 호랑이 아버지 수령 동지를 모시고 사는 인민의 애국지사 놈들이 대한민국에 머물며 대한민국을 괴롭히는 거지 참 별꼴이야  ~~ 이제 너희가 지하벙커에 모여 대한민국을 멸망시키려고 작당을 부리던 때는 지났다 그 시절이 언제인데 아직까지 남아 있으려고 하냐
24655,기상
24656,보고 싶었어 네 마음이 아파 
24657," 오늘 .. 너 온라인 하지 않습니다, 그렇게 생각해.."
24658, 언니도 제거 안남깇거명서 
24659,일산 AZT3   p_black_m 먹스타그램제가 배가 너무 고파서요  야식 
24660, ♫ 미치게 만들어 Crazy of You by Hyorin — 
24661,이제 일주일을 뭘로 버틴 담... 오래간만에 오 보이 태용 
24662,오늘 하루만 아이 크라이 
24663," 정대현!! where u are 너무 보고 싶어요!!!  힘들어요? 오빠 스케줄 많으니까, 힘들어도 파이팅! 몸 잘 챙기고. 항상 곁에서 응원할게요  잘 자요~우리 꿈에서 만나자요~LOVE 대현 733days"
24664, 우리 사장님 뭐 해.....  추석 때 나오라고 하고.......... 흡
24665,아시나요 
24666,흥
24667,Shit is getting serious........ My stomach just make a sound... &quot;으르렁 으르렁 으르렁&quot; 
24668,그런 다음 아기가 나에 대해 잊어버려요~~!! 
24669,"오빠, 내가 뭐 잘못했어요..? 훌쩍 "
24670, 딴따라 앨범 보는데 충격..ㅎㅎ오토바이 사고 나서 다리 다쳤는데  어째서 나 보면 오토바이가 생각난다고 할 수 있어요ㅜ_ㅜ??? 지금은 다 낫지만!! 오빠의 장난은 정말  
24671, 홀랑.. 치킨.... 짱 맛있었게다 아... 
24672,샤퍼 하구 시퍼...
24673,첸은 자신의 rring 손가락에 반지가 있다. 그것은 무엇을 의미했다? 그는 이미 촬영? 
24674, ㅋㅔ익이랑 쿠키도 같이 시켜주ㅓ......
24675,잘 자 나사랑  너무 보고 싶어요  
24676,참 대 단타 
24677,그대를 바라보고 있는데 늘 곁에 있는데 사랑 그 한마디만 못해  
24678,Latarnya yg bikin ga bagus  140906 자카르타 공항 - 찬열이 자카르타에 무사히 도착해서 용 낼 공연도 파이팅!!!^0^ 
24679, maybe eh?? Sedih pe... Pfft! 난 네가 싫어! 
24680,난 정말 할 수 있을 만큼 다 했나? 더 노력할 거라고 결심을 했는데 난 정말 잘 하고 있나? 아니면 또 앞으로 많이 후회될 거니?
24681, 나는 저녁 식사를 위해 당신을 요구하고 있었다. 그러나 신경 끄기 고. 
24682, 전 늘 힘든 일 있으면 툴툴 다 털어버리니까! 오빠한테도 가끔 찡찡거려서 미안해요 매니 
24683, 이 매력 덩어리 인행 오빠  아 너무 젛아요 오빠가 너무너무 좋습니다 에넹
24684, 어쩜 삼 일 동안 안 들어 왔을까요.. 눈물을 머금는다 하
24685,아.. 솔로가 외롭다고 생각해본 적은 없는데 저녁 아르바이트하는 곳 오빠 두 명 여자친구가 지금 와서 쌍쌍이니 왜 이렇게 뭔가 어색어색하지
24686,리세!! ㅜㅡㅜ :(( PrayForRISE 
24687, 에구머니나!!! 성열아 많이 아프겠다  
24688,RIP 고 은 비 
24689,고은 비 1992-2014RIPEunB. You will always be remembered. 사랑합니다. PrayForLadiesCode PrayForRISE  
24690,"레오야, 어디 있어요?"
24691, help me ~~~~~~~~~~~baby japan 익찬．
24692,씨발 개새끼 너무해 진짜 -  Shut up please.  bitch  
24693, 보고 싶다
24694," _ 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24695, -3- เค๊ๆ จบก็ได้วะ  ㅇ군
24696," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24697," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24698," ♫ 눈, 코, 입 Eyes, Nose, Lips by Taeyang — "
24699, 발사된 거가요.....
24700,좀 짜증 났다 그래도 저것은 내가 나빴다 좀 나도 생각했어 이 녀석(히카루) 귀찮아! 같은…죄송합니다    좀 반성했습니다
24701, 보고 싶어
24702,서랍을 뒤지니까 이런 게..... 나란 더 크..... 
24703,그리워해요. 
24704,I so love U honey . ㅎ모ㅕ허 
24705, 먹을 거 진짜 많지ㅋㅋㅋ 근데 정작 전주 사람은 그거 안 먹는.. ㅋㅋㅋ 돈도 돈이고.. 시간.. 단콘 때도 끝나자마자 지역 차량 타고 후다닥 내려왔어ᅲᅲ 난 전국투어는 바라지도 않으니까 그냥 한국에만 있어줬으면 너는 서울 사는고야??
24706,"네가 아무리 에 써도, 아무것도 안 되는 것 같았다..."
24707,봉중근 나오면 안 되지....
24708, =_= 뭣이여 정말이여??? 
24709,"19g을 위한 사육, 나는 반달가슴곰입니다 보는데 마음이 아프다. 30년 넘게 감금되어 살고 있는 반달가슴곰이 너무 불쌍하다"
24710," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24711,스케줄 많아서 힘들겠지만  좋은 연휴 보낼 수 있으면 꼭 셔 오늘처럼 항상 방긋방긋 웃기 
24712," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24713,내일을 반복 ..
24714,나는 너한테 뭐야
24715,오빠의 화려 연기 죽긴다  ㅋㅋㅋ actor perfect MAMACITA drama version 화려 연기 변태 색마 은혁 
24716,안녕 하 서ㅣ 요  신구 ㅋㅋㅋ trying to write/type on hangul  mian if there are typos 
24717,강남역 AZT3   kims_jj 카톡프로필언제바꾸냐.....어색셀스타그램카페cafecoffee강남... 
24718,멘붕
24719," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24720, 아..... 달달한 분위기랫구나..... 갈등 성애자가 또.....!!
24721," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24722,근데 이거 자판 존나 아이폰 따라핸넼 
24723," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24724," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24725," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24726," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 명수 갓세븐 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24727,이럴 땐 존나 사생들 하는 짓들이.. 짓이 아니라 행동이 되는 건가 애 비행기 잡은 걸 누가 알아냈겠어..
24728," 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 준희 민호 명수 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
24729,아무것도 모르는 애한테 싫다 말도 못 하고 
24730,어려운 일. 평화  
24731,전혀 어색 첫 번째 금요일. 너 무 같은 플래시백 일. 나는 다른 소리. 신경 끄기  
24732,저렇게까지 회차 어긋나게 잡느라 고생하셨겠어...  
24733, 저도 종종 생각하는 건데.. 음.. 딜레마 같아요
24734,괜찮을 거라고 믿는다고 해도 막상 오늘 편히 덕질이 안되는 걸 보니
24735, 그냥 한 달 만에 글 썼는데 아무런 내용은 아니고 일상 이야기를 했어요 모기가 많다는 둥.. 그니까 아무래도 루로 한 이한테 무슨 큰일이 있다면 이런 글 안 쓰지 않을까 싶어서요. 우선은 코비로부터 안심을...
24736,일 있을 때만 연락하는 거 참 별로라고 생각하는데 지금 내가 그러고 있다니......
24737,내 에너지를 내가 나한테 좀 쓰고 살았으면 좋겠다
24738,집 가느라 이제야 트윗들어왔는데ㅠㅠ 오빠 오늘 엄청 더웠뉸데ㅠㅠ? 뭐 이리 싸맸어.... 겨울인 줄 알았잖아☆ 근데 이쁘다 
24739," _ 짠, 급구 임관 목록 가져왔어요! &lt; 민아 해령 하영 티파니 &gt; &lt; 태민 기리보이 레오 바비 민호 &gt; 데려갈만하잖아. 흔이 모도 하고 급구니까 환영도 받고 찡긋【 난 너 급구 】  YOLO"
